Item Number,Item Name,Office #,UPC Code,On Hand,Wholesale Cost 1,Total Wholesale Cost 2,Your Cost 3,Total Your Cost 4,Retail Price 5,Total Retail Price 6,Profit,Wholesale Cost 1 (GBP),Total Wholesale Cost 2 (GBP),Your Cost 3 (GBP),Total Your Cost 4 (GBP),Retail Price 5 (GBP),Total Retail Price 6 (GBP)
411364000580,M609 GOLD 56/17/145,19871.0,886453659213.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000603,M610 GUNMETAL 56/18/145,19871.0,886453659329.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000863,M613 BROWN MATTE 57/17/150,19871.0,886453686660.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000856,M613 GUNMETAL 57/17/150,19871.0,886453686615.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000870,M614 BLACK MATTE 59/18/150,19871.0,886453686714.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000887,M614 GUNMETAL 59/18/150,19871.0,886453686776.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000924,M615 BLACK/GUNMETAL 52/19/140,19871.0,886453690407.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000917,M615 TORTOISE/GOLD 52/19/140,19871.0,886453690360.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056024652,M802 NAVY TRANSPARENT 55/17/140,19871.0,886453574813.0,1.0,49.99,49.99,39.99,39.99,79.0,79.0,29.009999999999998,37.49,37.49,29.99,29.99,59.25,59.25
400056024676,M803 GREY TRANSPARENT 55/16/140,19871.0,886453574929.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
400056024430,M804 BLACK 52/17/140,19871.0,886453573595.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056024461,M805 BLACK 55/17/145,19871.0,886453573762.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
400056024454,M805 KHAKI/TORTOISE 55/17/145,19871.0,886453573717.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056024423,M807 TORTOISE 52/18/140,19871.0,886453573533.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
400056024386,M808 BLACK MATTE 53/17/140,19871.0,886453573304.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056024379,M808 TORTOISE 53/17/140,19871.0,886453573267.0,1.0,49.99,49.99,39.99,39.99,79.0,79.0,29.009999999999998,37.49,37.49,29.99,29.99,59.25,59.25
411364000627,M809 BLACK FADE 53/18/145,19871.0,886453659442.0,3.0,49.99,149.97,49.99,149.97,79.0,237.0,87.03,37.49,112.48,37.49,112.48,59.25,177.75
411364000610,M809 BROWN FADE 53/18/145,19871.0,886453659381.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000641,M810 BROWN TRANSPARENT 56/16/145,19871.0,886453659565.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
411364000634,M810 GREY TRANSPARENT 56/16/145,19871.0,886453659510.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
411364000948,M812 BLACK TORTOISE FADE 56/19/150,19871.0,886453686899.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000931,M812 BLUE HORN FADE 56/19/150,19871.0,886453686837.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025024,W701 BLACK MATTE 52/16/135,19871.0,886453603155.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
400056025017,W701 BROWN MATTE 52/16/135,19871.0,886453603094.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025079,W704 BLACK MATTE 49/17/130,19871.0,886453603421.0,1.0,49.99,49.99,39.99,39.99,79.0,79.0,29.009999999999998,37.49,37.49,29.99,29.99,59.25,59.25
400056025093,W705 BLACK/GOLD 52/18/140,19871.0,886453603537.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
400056025109,W705 WINE/GOLD 52/18/140,19871.0,886453603599.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025147,W706 BLUE 52/16/130,19871.0,886453603810.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025154,W707 AUBERGINE 52/16/130,19871.0,886453603865.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
400056025161,W707 BLACK MATTE 52/16/130,19871.0,886453603926.0,1.0,49.99,49.99,39.99,39.99,79.0,79.0,29.009999999999998,37.49,37.49,29.99,29.99,59.25,59.25
400056025178,W708 GUNMETAL 55/18/140,19871.0,886453603988.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025185,W708 ROSE 55/18/140,19871.0,886453604039.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
411364000658,W709 BROWN 49/17/135,19871.0,886453659619.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000801,W710 BLACK 56/17/140,19871.0,886453679303.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000900,W711 BLUE 54/17/140,19871.0,886453689418.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025192,W901 ROSE TORTOISE 50/16/135,19871.0,886453604107.0,1.0,49.99,49.99,39.99,39.99,79.0,79.0,29.009999999999998,37.49,37.49,29.99,29.99,59.25,59.25
400056025307,W902 TORTOISE/BLACK 53/15/145,19871.0,886453604732.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025222,W903 BLACK TORTOISE 51/17/135,19871.0,886453604251.0,2.0,49.99,99.98,49.99,99.98,79.0,158.0,58.019999999999996,37.49,74.98,37.49,74.98,59.25,118.5
400056025215,W903 ROSE TRANSPARENT 51/17/135,19871.0,886453604213.0,1.0,49.99,49.99,39.99,39.99,79.0,79.0,29.009999999999998,37.49,37.49,29.99,29.99,59.25,59.25
400056025239,W904 BLUE TORTOISE 51/15/135,19871.0,886453604305.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025246,W904 TORTOISE 51/15/135,19871.0,886453604367.0,1.0,49.99,49.99,39.99,39.99,79.0,79.0,29.009999999999998,37.49,37.49,29.99,29.99,59.25,59.25
400056025260,W906 BLACK TORTOISE FADE 55/16/140,19871.0,886453604473.0,3.0,49.99,149.97,49.99,149.97,79.0,237.0,87.03,37.49,112.48,37.49,112.48,59.25,177.75
400056025253,W906 ROSE TORTOISE FADE 55/16/140,19871.0,886453604435.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025277,W907 Black/Tortoise 56/16/140,19871.0,886453604527.0,1.0,49.99,49.99,39.99,39.99,79.0,79.0,29.009999999999998,37.49,37.49,29.99,29.99,59.25,59.25
400056025284,W907 WINE TRANSPARENT 56/16/140,19871.0,886453604589.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400056025345,W909 BROWN PATTERN 53/15/130,19871.0,886453609881.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000818,W914 TEAL HORN FADE 57/18/150,19871.0,886453679389.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000962,W915 BROWN FADE 50/15/140,19871.0,886453687018.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000955,W915 RED FADE 50/15/140,19871.0,886453686974.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000979,W916 BLUE HORN FADE 50/15/135,19871.0,886453687063.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000849,W917 BLUE TORTOISE FADE 48/21/140,19871.0,886453686554.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
411364000832,W917 BROWN TORTOISE 48/21/140,19871.0,886453686493.0,1.0,49.99,49.99,49.99,49.99,79.0,79.0,29.009999999999998,37.49,37.49,37.49,37.49,59.25,59.25
400162075937,AUTOFLEX 44 BROWN 59/16/145,19871.0,716463765171.0,1.0,120.0,120.0,120.0,120.0,320.0,320.0,200.0,90.0,90.0,90.0,90.0,240.0,240.0
400162118962,AUTOFLEX DESPERADO (033) GUNMETAL 58/16/150,19871.0,750666983734.0,1.0,114.0,114.0,114.0,114.0,308.0,308.0,194.0,85.5,85.5,85.5,85.5,231.0,231.0
405410028864,BRUNY RED LAMINATE 54/16/140,19871.0,886453634197.0,1.0,79.99,79.99,76.99,76.99,234.0,234.0,154.01,59.99,59.99,57.74,57.74,175.5,175.5
405410030164,CERISE BLUE FADE 48/16/130,19871.0,886453678597.0,1.0,79.99,79.99,76.99,76.99,234.0,234.0,154.01,59.99,59.99,57.74,57.74,175.5,175.5
405410028819,ESEA PURPLE ROSE GOLD 51/16/135,19871.0,886453633152.0,1.0,82.99,82.99,79.99,79.99,240.0,240.0,157.01,62.24,62.24,59.99,59.99,180.0,180.0
405410027652,FARRAH BLACK FADE 54/15/135,19871.0,886453578132.0,1.0,72.99,72.99,69.99,69.99,220.0,220.0,147.01,54.74,54.74,52.49,52.49,165.0,165.0
405410030379,FLEUR BLACK 53/16/135,19871.0,886453702452.0,1.0,76.99,76.99,76.99,76.99,234.0,234.0,157.01,57.74,57.74,57.74,57.74,175.5,175.5
405410030362,FLEUR PURPLE FADE 53/16/135,19871.0,886453702414.0,1.0,76.99,76.99,76.99,76.99,234.0,234.0,157.01,57.74,57.74,57.74,57.74,175.5,175.5
405410028420,MARINA PLUM LAMINATE 49/18/135,19871.0,886453615981.0,1.0,79.99,79.99,76.99,76.99,234.0,234.0,154.01,59.99,59.99,57.74,57.74,175.5,175.5
405410027607,ROWAN BLUE BROWN FADE 52/16/130,19871.0,886453569352.0,1.0,82.99,82.99,79.99,79.99,240.0,240.0,157.01,62.24,62.24,59.99,59.99,180.0,180.0
405410027812,TAYLEE BLACK 52/14/140,19871.0,886453578491.0,1.0,72.99,72.99,69.99,69.99,220.0,220.0,147.01,54.74,54.74,52.49,52.49,165.0,165.0
405410030096,PLUSH NAVY FADE 57/18/140,19871.0,886453682938.0,1.0,74.99,74.99,74.99,74.99,175.0,175.0,100.01,56.24,56.24,56.24,56.24,131.25,131.25
405410030003,RAVISHING PURPLE FADE 55/16/140,19871.0,886453681825.0,1.0,74.99,74.99,74.99,74.99,175.0,175.0,100.01,56.24,56.24,56.24,56.24,131.25,131.25
407001031352,BOSS 1184/IT BLACK 58/16/145,19871.0,716736440996.0,1.0,120.0,120.0,105.0,105.0,310.0,310.0,190.0,90.0,90.0,78.75,78.75,232.5,232.5
407001032199,BOSS 1342/F MT BK GD 57/17/145,19871.0,716736418360.0,1.0,105.0,105.0,105.0,105.0,310.0,310.0,205.0,78.75,78.75,78.75,78.75,232.5,232.5
407001032205,BOSS 1342/F MTBLKRUT 57/17/145,19871.0,716736418384.0,1.0,105.0,105.0,105.0,105.0,310.0,310.0,205.0,78.75,78.75,78.75,78.75,232.5,232.5
407001032236,BOSS 1343/F BLACK 54/17/145,19871.0,716736418414.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001032243,BOSS 1346/F Matte Gold 54/19/145,19871.0,716736418445.0,1.0,120.0,120.0,120.0,120.0,340.0,340.0,220.0,90.0,90.0,90.0,90.0,255.0,255.0
407001033110,BOSS 1415 MT GD 55/19/145,19871.0,716736712529.0,1.0,125.0,125.0,120.0,120.0,330.0,330.0,205.0,93.75,93.75,90.0,90.0,247.5,247.5
407001033721,BOSS 1431 MTBKDKRT 54/18/145,19871.0,827886032198.0,1.0,105.0,105.0,105.0,105.0,310.0,310.0,205.0,78.75,78.75,78.75,78.75,232.5,232.5
407001034001,BOSS 1434/S BRW HORN B 56/17/145,19871.0,827886050772.0,1.0,105.0,105.0,105.0,105.0,310.0,310.0,205.0,78.75,78.75,78.75,78.75,232.5,232.5
407001033738,BOSS 1437 BLACKHORN 53/19/150,19871.0,827886051496.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001035732,BOSS 1467/F MTTBLACK 57/15/150,19871.0,827886078295.0,1.0,110.0,110.0,110.0,110.0,320.0,320.0,210.0,82.5,82.5,82.5,82.5,240.0,240.0
407001034124,BOSS 1469/F/SK MTDKRUTH 62/16/150,19871.0,827886078387.0,1.0,105.0,105.0,105.0,105.0,235.0,235.0,130.0,78.75,78.75,78.75,78.75,176.25,176.25
407001033882,BOSS 1478/F BLUE 55/17/145,19871.0,716736747446.0,1.0,125.0,125.0,120.0,120.0,340.0,340.0,215.0,93.75,93.75,90.0,90.0,255.0,255.0
407001033912,BOSS 1479/F BLUE 52/20/145,19871.0,716736747484.0,1.0,140.0,140.0,130.0,130.0,360.0,360.0,220.0,105.0,105.0,97.5,97.5,270.0,270.0
407001033929,BOSS 1480/F BROWN 55/17/145,19871.0,716736800677.0,1.0,125.0,125.0,115.0,115.0,330.0,330.0,205.0,93.75,93.75,86.25,86.25,247.5,247.5
407001033950,BOSS 1480/F GREY 55/17/145,19871.0,716736747514.0,1.0,125.0,125.0,115.0,115.0,330.0,330.0,205.0,93.75,93.75,86.25,86.25,247.5,247.5
407001034445,BOSS 1481 CRYSTRUTH 51/19/145,19871.0,716736781167.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001034698,BOSS 1505/S BLACK 52/20/145,19871.0,716736788395.0,1.0,105.0,105.0,105.0,105.0,235.0,235.0,130.0,78.75,78.75,78.75,78.75,176.25,176.25
407001034827,BOSS 1508/S GREY 52/21/145,19871.0,716736788845.0,1.0,105.0,105.0,105.0,105.0,235.0,235.0,130.0,78.75,78.75,78.75,78.75,176.25,176.25
407001034629,BOSS 1541/F BLACKBEIG 52/19/145,19871.0,716736793535.0,1.0,94.0,94.0,92.0,92.0,284.0,284.0,190.0,70.5,70.5,69.0,69.0,213.0,213.0
407001035992,BOSS 1577 BLACK 52/20/150,19871.0,716736857923.0,1.0,88.0,88.0,88.0,88.0,276.0,276.0,188.0,66.0,66.0,66.0,66.0,207.0,207.0
407001036616,BOSS 1595/S BLACK 53/19/145,19871.0,716736866161.0,1.0,117.0,117.0,117.0,117.0,259.0,259.0,142.0,87.75,87.75,87.75,87.75,194.25,194.25
407001036586,BOSS 1596/S GRYHVN 53/19/145,19871.0,716736867571.0,1.0,112.0,112.0,112.0,112.0,249.0,249.0,137.0,84.0,84.0,84.0,84.0,186.75,186.75
407001036203,BOSS 1601 BRW HORN B 51/20/145,19871.0,716736865720.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001036210,BOSS 1602 GREY HORN 55/19/145,19871.0,716736865768.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001036678,BOSS 1603/S GOLD 58/16/145,19871.0,716736866215.0,1.0,108.0,108.0,108.0,108.0,241.0,241.0,133.0,81.0,81.0,81.0,81.0,180.75,180.75
407001036173,BOSS 1605 GOLD 50/21/145,19871.0,716736865683.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001036265,BOSS 1616/F MT BK GD 54/19/145,19871.0,716736865959.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001036708,BOSS 1619/F/S MTDKRUTH 58/17/145,19871.0,716736866529.0,1.0,143.0,143.0,143.0,143.0,311.0,311.0,168.0,107.25,107.25,107.25,107.25,233.25,233.25
407001036296,BOSS 1621/F GREY GOLD 55/16/145,19871.0,716736866437.0,1.0,125.0,125.0,120.0,120.0,340.0,340.0,215.0,93.75,93.75,90.0,90.0,255.0,255.0
407001039983,BOSS 1628/S HVN 54/19/145,19871.0,716736977287.0,1.0,105.0,105.0,105.0,105.0,235.0,235.0,130.0,78.75,78.75,78.75,78.75,176.25,176.25
407001040330,BOSS 1630 BLACK 53/18/145,19871.0,716736977102.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001040354,BOSS 1630 GREY 53/18/145,19871.0,716736977126.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001040408,BOSS 1637 MTBLURUTH 54/18/150,19871.0,716736994697.0,1.0,108.0,108.0,108.0,108.0,316.0,316.0,208.0,81.0,81.0,81.0,81.0,237.0,237.0
407001040415,BOSS 1637 MTRUTBLK 54/18/150,19871.0,716736994710.0,1.0,108.0,108.0,108.0,108.0,316.0,316.0,208.0,81.0,81.0,81.0,81.0,237.0,237.0
407001040460,BOSS 1642 HVNMTBLK 55/15/150,19871.0,716736989181.0,1.0,105.0,105.0,105.0,105.0,310.0,310.0,205.0,78.75,78.75,78.75,78.75,232.5,232.5
407001040484,BOSS 1642 RUTGREEHO 55/15/150,19871.0,716736989228.0,1.0,105.0,105.0,105.0,105.0,310.0,310.0,205.0,78.75,78.75,78.75,78.75,232.5,232.5
407001040453,BOSS 1643 BLHORNRUT 53/16/150,19871.0,716736989167.0,1.0,105.0,105.0,105.0,105.0,310.0,310.0,205.0,78.75,78.75,78.75,78.75,232.5,232.5
407001039709,BOSS 1670/F BROWN 55/18/145,19871.0,716736983127.0,1.0,98.0,98.0,98.0,98.0,296.0,296.0,198.0,73.5,73.5,73.5,73.5,222.0,222.0
407001040491,BOSS 1677/F BLACK 55/16/150,19871.0,716736983165.0,2.0,105.0,210.0,105.0,210.0,310.0,620.0,410.0,78.75,157.5,78.75,157.5,232.5,465.0
405250030881,CA8810 BKSMTDKRT 54/19/140,19871.0,762753530288.0,1.0,86.5,86.5,82.5,82.5,246.0,246.0,159.5,64.88,64.88,61.88,61.88,184.5,184.5
405250030874,CA8810 MTDKRUTH 54/19/140,19871.0,762753530141.0,1.0,86.5,86.5,82.5,82.5,246.0,246.0,159.5,64.88,64.88,61.88,61.88,184.5,184.5
405250043966,CARRERA 138/V MTTBLACK 54/17/150,19871.0,762753979995.0,1.0,79.5,79.5,75.0,75.0,240.0,240.0,160.5,59.62,59.62,56.25,56.25,180.0,180.0
405250065258,CARRERA 292 BLUE 55/18/145,19871.0,827886019670.0,1.0,76.5,76.5,72.5,72.5,226.0,226.0,149.5,57.38,57.38,54.38,54.38,169.5,169.5
405250065951,CARRERA 308 BRW HORN B 53/17/145,19871.0,716736774947.0,1.0,76.5,76.5,72.5,72.5,226.0,226.0,149.5,57.38,57.38,54.38,54.38,169.5,169.5
405250065319,CARRERA 310 HVN 48/21/145,19871.0,716736775074.0,1.0,76.5,76.5,72.5,72.5,266.0,266.0,189.5,57.38,57.38,54.38,54.38,199.5,199.5
405250065937,CARRERA 311 GD STRPBK 55/16/145,19871.0,716736771151.0,1.0,79.5,79.5,79.5,79.5,240.0,240.0,160.5,59.62,59.62,59.62,59.62,180.0,180.0
405250065357,CARRERA 312 BLACK 54/19/150,19871.0,716736770895.0,1.0,76.5,76.5,72.5,72.5,226.0,226.0,149.5,57.38,57.38,54.38,54.38,169.5,169.5
405250070047,CARRERA 326 OLIVEHVN 55/15/145,19871.0,716736976280.0,1.0,72.5,72.5,72.5,72.5,226.0,226.0,153.5,54.38,54.38,54.38,54.38,169.5,169.5
405250070306,CARRERA 336 MT GD 57/16/145,19871.0,716736976402.0,1.0,76.5,76.5,76.5,76.5,234.0,234.0,157.5,57.38,57.38,57.38,57.38,175.5,175.5
405250053835,CARRERA 8833 MTDKRUTH 56/17/145,19871.0,716736089683.0,1.0,92.5,92.5,88.5,88.5,258.0,258.0,165.5,69.38,69.38,66.38,66.38,193.5,193.5
405250058571,CARRERA 8846 DKRUTHEN 54/19/145,19871.0,716736225302.0,1.0,98.5,98.5,94.5,94.5,270.0,270.0,171.5,73.88,73.88,70.88,70.88,202.5,202.5
405250058595,CARRERA 8846 MTBRONZE 54/19/145,19871.0,716736225326.0,1.0,98.5,98.5,94.5,94.5,270.0,270.0,171.5,73.88,73.88,70.88,70.88,202.5,202.5
405250058724,CARRERA 8852 STRBLGRY 57/17/145,19871.0,716736225463.0,1.0,79.5,79.5,72.0,72.0,234.0,234.0,154.5,59.62,59.62,54.0,54.0,175.5,175.5
405250062431,CARRERA 8858 BLUE 56/17/145,19871.0,716736361925.0,1.0,98.5,98.5,94.5,94.5,270.0,270.0,171.5,73.88,73.88,70.88,70.88,202.5,202.5
405250063384,CARRERA 8867 MTTBLACK 55/18/145,19871.0,716736738505.0,1.0,98.5,98.5,94.5,94.5,270.0,270.0,171.5,73.88,73.88,70.88,70.88,202.5,202.5
405250063438,CARRERA 8868 HVN 57/16/145,19871.0,716736701448.0,1.0,92.5,92.5,88.5,88.5,258.0,258.0,165.5,69.38,69.38,66.38,66.38,193.5,193.5
405250065425,CARRERA 8888 MTTBLACK 55/19/145,19871.0,716736782836.0,1.0,79.5,79.5,76.5,76.5,234.0,234.0,154.5,59.62,59.62,57.38,57.38,175.5,175.5
405250065487,CARRERA 8889 BLACKGREY 56/16/145,19871.0,716736782898.0,1.0,76.5,76.5,72.5,72.5,226.0,226.0,149.5,57.38,57.38,54.38,54.38,169.5,169.5
405250070191,CARRERA 8905 GREY YLLW 54/16/140,19871.0,716736986456.0,1.0,86.5,86.5,86.5,86.5,254.0,254.0,167.5,64.88,64.88,64.88,64.88,190.5,190.5
405251046775,CH 28 XL 0086 Dark Havana 57/18.0/150,19871.0,716737561812.0,1.0,62.5,62.5,62.5,62.5,206.0,206.0,143.5,46.88,46.88,46.88,46.88,154.5,154.5
405251051496,CH 09/S MTTBLACK 58/16/145,19871.0,716736281476.0,1.0,70.5,70.5,70.5,70.5,167.0,167.0,96.5,52.88,52.88,52.88,52.88,125.25,125.25
405251053261,CH 106XL BLUECRYB 57/17/150,19871.0,716736820507.0,1.0,76.5,76.5,76.5,76.5,234.0,234.0,157.5,57.38,57.38,57.38,57.38,175.5,175.5
